0.5	1	0	1	0	0	0	0.5	0	0.451923	0	0	0	0	1	0	0	0	0.68	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	1	0
0.32	1	0	1	0	0	0	0.333333	0	0.342308	0	0	0	0	1	0	0	0	0.753333	0	0	0	0	0.295455	0	1	0	0	0	0	0	0	0	1	0	1	0
0.2	1	0	1	0	0	0	0.5	0	0.407692	0	0	0	0	1	0	0	0	0.6	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	1	0
0.86	0	0	0	0	1	0	0.266667	0	0.123077	0	0	0	0	1	0	0	0	0.433333	0	0	0	0	0.477273	0	0	1	0	0	0	0	1	0	0	0	1	0
0.66	0	0	0	0	1	0	0.416667	0	0.401923	0	0	0	0	0	1	0	0	0.4	0	0	1	0	0.409091	0	0	1	0	0	0	1	0	0	0	1	1	0
0.42	0	0	1	0	0	0	0.366667	0	0.223077	0	0	0	0	1	0	0	0	0.693333	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	1	0
0.44	1	0	1	0	0	0	0.333333	0	0.159615	0	0	0	0	1	0	0	0	0.666667	0	0	0	0	0.295455	0	0	0	0	1	0	0	0	0	0	1	1	0
0.74	0	0	0	1	0	0	0.5	0	0.638462	0	0	1	0	0	0	1	0	0.646667	0	0	0	0	0.386364	0	1	0	0	0	0.333333	0	1	0	0	0	1	0
0.36	1	0	0	0	1	0	0.25	0	0.294231	0	0	0	0	0	1	0	0	0.533333	0	0	1	0	0.409091	0	0	1	0	0	0	1	1	0	0	0	1	0
0.28	1	0	1	0	0	0	0.333333	0	0.217308	0	0	0	0	1	0	0	0	0.633333	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	1	0
0.24	1	0	0	1	0	0	0.5	0	0	1	0	0	0	1	0	0	0	0.853333	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	1	0
0.54	0	0	1	0	0	0	0.433333	0	0.494231	0	0	0	0	1	0	0	0	0.706667	0	0	0	0	0.431818	0	1	0	0	0	0	0	1	0	0	0	1	0
0.7	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0
0.16	1	0	0	1	0	0	0.416667	0	0.238462	0	0	0	0	1	0	0	0	0.786667	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	1	0
0.18	0	0	0	1	0	0	0.333333	0	0.25	0	0	0	0	1	0	0	0	0.733333	0	0	0	0	0.295455	0	1	0	0	0	0	0	1	0	0	0	1	0
0.44	0	0	0	0	1	0	0.25	0	0.325	0	0	0	0	0	0	1	0	0.66	0	0	0	0	0.295455	0	1	0	0	0	0	0	1	0	0	0	1	0
0.3	0	0	1	0	0	0	0.333333	0	0.348077	0	0	0	0	1	0	0	0	0.386667	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	1	0
0.26	0	0	1	0	0	0	0.25	0	0.317308	0	0	0	0	0	1	0	0	0.546667	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	1	0
0.76	0	1	0	0	0	0	0.583333	0	0.271154	0	0	0	0	1	0	0	0	0.36	0	0	0	0	0.590909	0	0	0	1	0	0	0	1	0	0	0	1	0
0.32	1	0	0	1	0	0	0.5	0	0.288462	0	0	0	0	0	0	1	0	0.8	0	0	0	0	0.295455	0	1	0	0	0	0	0	1	0	0	0	1	0
0.12	1	1	0	0	0	0	0.316667	0	0.186538	0	0	0	0	0	0	1	0	0.76	0	0	0	0	0.295455	0	1	0	0	0	0	0	1	0	0	0	1	0
0.58	1	0	0	0	1	0	0.416667	0	0.234615	0	0	0	0	0	1	0	0	0.24	0	0	1	0	0.409091	0	0	1	0	0	0	1	0	0	0	1	1	0
0.82	1	1	0	0	0	0	0.666667	0	0.286538	0	0	1	0	0	0	1	0	0.473333	0	0	0	0	0.306818	0	0	1	0	0	0.333333	0	1	0	0	0	1	0
0.5	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0.54	0	0	1	0	0.522727	0	0	0	1	0	0	1	0	0	0	1	1	0
0.14	0	0	0	0	1	0	0.483333	0	0.188462	0	0	0	0	1	0	0	0	0.813333	0	0	0	0	0.454545	0	1	0	0	0	0	0	1	0	0	0	1	0
0.42	1	1	0	0	0	0	0.416667	0	0	1	0	0	0	0	1	0	0	0.566667	0	0	0	0	0.636364	0	0	1	0	0	0	1	0	0	0	1	0	1
0.14	1	0	0	0	1	0	0.383333	0	0.378846	0	0	0	0	0	0	1	0	0.64	0	0	1	0	0.295455	0	1	0	0	0	0	0	0	0	1	0	0	1
0.54	1	0	0	1	0	0	0.333333	0	0	1	0	0	0	0	1	0	0	0.433333	0	0	1	0	0.579545	0	0	1	0	0	0	1	0	0	1	0	0	1
0.3	1	0	0	0	1	0	0.433333	0	0.311538	0	0	1	0	0	0	1	0	0.553333	0	0	1	0	0.306818	0	0	1	0	0	0	1	0	0	1	0	0	1
0.38	1	0	0	0	1	0	0.666667	0	0	1	0	0	0	1	0	0	0	0.426667	0	0	1	0	0.295455	0	0	1	0	0	0	1	0	0	1	0	0	1
0.56	1	0	0	0	1	0	0.433333	0	0.190385	0	0	0	0	0	0	1	0	0.3	0	0	1	0	0.534091	0	0	1	0	0	0.333333	0	0	1	0	0	0	1
0.44	1	0	0	0	1	0	0.541667	0	0	1	0	0	1	1	0	0	0	0.526667	0	0	1	0	0.375	0	0	1	0	0	0	1	0	0	0	1	0	1
0.7	1	0	0	0	1	0	0.875	0	0	1	0	0	0	1	0	0	0	0.253333	0	0	1	0	0.295455	0	1	0	0	0	0	1	0	0	1	0	0	1
0.68	1	0	0	0	1	0	0.291667	0	0	1	0	0	1	1	0	0	0	0.453333	0	0	1	0	0.579545	0	0	0	1	0	0	1	0	0	0	1	0	1
0.52	1	0	0	0	1	0	0.416667	0	0.996154	0	0	1	0	1	0	0	0	0.433333	0	0	1	0	0.409091	0	0	1	0	0	0	1	0	0	0	1	0	1
0.64	1	0	0	0	1	0	0	1	0.376923	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1
0.7	1	0	0	0	1	0	0.75	0	0.176923	0	0	0	0	1	0	0	0	0.16	0	0	1	0	0.579545	0	0	0	1	0	0	1	0	0	0	1	0	1
0.76	0	0	0	0	1	0	0.816667	0	0.275	0	0	1	0	1	0	0	0	0.7	0	0	1	0	0.409091	0	0	1	0	0	0.666667	0	0	0	1	0	0	1
0.54	1	0	0	0	1	0	0.516667	0	0.275	0	0	0	0	0	1	0	0	0.593333	0	0	1	0	0.579545	0	1	0	0	0	0	1	0	0	0	1	0	1
0.82	1	0	0	1	0	0	0.5	0	0	1	0	0	1	0	1	0	0	0.386667	0	0	0	0	0.579545	0	0	0	1	0	0	1	0	0	0	1	0	1
0.34	1	0	0	0	1	0	0.416667	0	0.257692	0	0	0	0	0	1	0	0	0.466667	0	0	1	0	0.409091	0	0	1	0	0	0	1	0	0	0	1	0	1
0.66	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0.0666667	0	0	0	0	0.295455	0	0	0	0	1	0	1	1	0	0	0	0	1
0.56	1	0	0	0	1	0	0.4	0	0.265385	0	0	0	0	0	1	0	0	0.393333	0	0	1	0	0.522727	0	0	0	1	0	0	1	0	0	0	1	0	1
0.7	1	0	0	0	1	0	0.5	0	0	1	0	0	1	0	0	1	0	0.593333	0	0	0	0	0.522727	0	1	0	0	0	0	1	0	0	0	1	0	1
0.58	1	0	1	0	0	0	0.5	0	0.346154	0	0	0	0	0	1	0	0	0.566667	0	0	1	0	0.409091	0	0	1	0	0	0	1	0	0	0	1	0	1
0.58	1	0	0	0	1	0	0.583333	0	0.367308	0	0	0	0	0	0	1	0	0.346667	0	0	1	0	0.363636	0	0	1	0	0	0.333333	0	0	1	0	0	0	1
0.64	1	0	0	0	1	0	0.416667	0	0	1	0	0	1	0	1	0	0	0.466667	0	0	1	0	0.420455	0	0	0	1	0	0.333333	0	0	0	0	1	0	1
0.64	1	0	0	0	1	0	0.166667	0	0.313462	0	0	0	0	1	0	0	0	0.433333	0	0	0	0	0.409091	0	0	1	0	0	0	1	0	0	0	1	0	1
0.66	1	0	0	0	1	0	0.55	0	0.3	0	0	0	0	1	0	0	0	0.586667	0	0	1	0	0.636364	0	0	0	1	0	0	1	0	0	0	1	0	1
0.26	1	0	0	0	1	0	0.333333	0	0.292308	0	0	0	1	1	0	0	0	0.52	0	0	1	0	0.409091	0	0	1	0	0	0	1	0	0	0	1	0	1
0.7	0	0	0	0	1	0	0.366667	0	0.215385	0	0	0	0	1	0	0	0	0.506667	0	0	1	0	0.295455	0	0	1	0	0	0	0	1	0	0	0	0	1
0.72	1	0	0	0	1	0	0.533333	0	0	1	0	0	0	0	1	0	0	0.413333	0	0	1	0	0.409091	0	0	1	0	0	0	1	0	0	0	1	0	1
0.68	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1
0.72	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0.533333	0	0	1	0	0.409091	0	0	1	0	0	0	1	1	0	0	0	0	1
0.72	1	0	0	0	1	0	0.25	0	0	1	0	0	1	1	0	0	0	0.36	0	0	1	0	0.443182	0	0	0	1	0	0	1	0	0	0	1	0	1
0.44	1	0	0	0	1	0	0.541667	0	0.344231	0	0	0	0	1	0	0	0	0.6	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	0	1
0.6	1	0	0	0	1	0	0.166667	0	0.286538	0	0	0	0	1	0	0	0	0.64	0	0	0	0	0.306818	0	1	0	0	0	0.333333	0	0	0	1	0	0	1
0.6	1	0	0	0	1	0	0.291667	0	0	1	0	0	1	1	0	0	0	0.52	0	0	0	0	0.352273	0	1	0	0	0	0	1	0	0	0	1	0	1
0.74	1	0	0	0	1	0	0.75	0	0.342308	0	0	1	0	1	0	0	0	0.346667	0	0	1	0	0.522727	0	0	1	0	0	0	1	0	0	0	1	0	1
0.3	1	0	0	0	1	0	0.35	0	0	1	0	0	0	1	0	0	0	0.4	0	0	0	0	0.352273	0	1	0	0	0	0	1	0	0	0	1	0	1
0.76	0	0	0	0	1	0	0.625	0	0	1	0	0	1	1	0	0	0	0.2	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	1	0	0	1
0.7	0	0	0	0	1	0	0.583333	0	0.619231	0	0	0	0	0	0	1	0	0.626667	0	0	0	0	0.75	0	0	1	0	0	1	0	0	0	1	0	0	1
0.2	1	0	0	0	1	0	0.333333	0	0.378846	0	0	0	0	1	0	0	0	0.733333	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	0	1
0.1	0	0	0	0	1	0	0.166667	0	0.309615	0	0	0	0	1	0	0	0	0.6	0	0	1	0	0.409091	0	0	1	0	0	0	1	0	0	0	1	0	1
0.58	0	0	0	0	1	0	0.5	0	0.3	0	0	0	0	1	0	0	0	0.42	0	0	1	0	0.318182	0	0	1	0	0	0	0	0	0	1	0	0	1
0.46	1	0	0	0	1	0	0.333333	0	0	1	0	1	0	1	0	0	0	0.293333	0	0	0	0	0.295455	0	0	1	0	0	0	1	1	0	0	0	0	1
0.76	1	0	1	0	0	0	0.666667	0	0.309615	0	0	0	0	1	0	0	0	0.4	0	0	1	0	0.295455	0	0	1	0	0	1	0	0	1	0	0	0	1
0.7	1	0	0	0	1	0	0.583333	0	0	1	0	0	1	0	1	0	0	0.626667	0	0	0	0	0.715909	0	1	0	0	0	0	1	0	0	0	1	0	1
0.54	1	0	0	1	0	0	0	1	0.307692	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1
0.56	1	0	0	0	1	0	0.333333	0	0	1	0	0	0	0	1	0	0	0.586667	0	0	0	0	0.295455	0	0	1	0	0	0	1	0	0	0	1	0	1
0.54	1	0	0	0	1	0	0	1	0.228846	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1
0.84	1	0	0	0	1	0	0.75	0	0.205769	0	0	0	0	0	1	0	0	0.46	0	0	1	0	0.636364	0	0	0	1	0	0	1	0	0	0	1	0	1
0.74	1	0	0	0	1	0	0.5	0	0.425	0	0	1	0	1	0	0	0	0.18	0	0	1	0	0.465909	0	0	1	0	0	0	1	0	0	0	1	0	1
0.62	1	1	0	0	0	0	0.75	0	0.390385	0	0	0	0	0	0	1	0	0.66	0	0	0	0	0.318182	0	0	1	0	0	0	0	0	0	1	0	0	1
0.78	1	0	0	0	1	0	0.666667	0	0.575	0	0	1	0	0	1	0	0	0.466667	0	0	1	0	0.295455	0	0	1	0	0	0	1	0	0	0	1	0	1
