0.6	1	0	0	0	1	0	0.3	0	0	1	0	0	0	1	0	0	0	0.426667	0	0	0	0	0.409091	0	1	0	0	0	0	1	0	0	0	1	0	1
0.46	0	0	0	0	1	0	0.333333	0	0	1	0	0	1	1	0	0	0	0.446667	0	0	1	0	0.465909	0	1	0	0	0	0	1	0	0	0	1	0	1
0.4	1	0	0	0	1	0	0.216667	0	0.342308	0	0	1	0	1	0	0	0	0.333333	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	0	1
0.6	1	0	0	1	0	0	0.416667	0	0.246154	0	0	0	0	0	1	0	0	0.533333	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	1	0	0	0	1
0.62	0	0	0	0	1	0	0.783333	0	0.315385	0	0	0	0	1	0	0	0	0.553333	0	0	1	0	0.295455	0	0	1	0	0	0	0	1	0	0	0	0	1
0.66	1	0	0	0	1	0	0.416667	0	0	1	0	0	0	0	0	1	0	0.366667	0	0	0	0	0.295455	0	0	1	0	0	0	1	0	0	1	0	0	1
0.46	0	0	0	0	1	0	0.416667	0	0.423077	0	0	0	0	1	0	0	0	0.546667	0	0	1	0	0.431818	0	0	1	0	0	0	0	0	0	1	0	0	1
0.62	1	0	0	0	1	0	0.816667	0	0	1	0	1	0	0	0	1	0	0.4	0	0	1	0	0.295455	0	0	0	0	1	0	1	0	0	1	0	0	1
0.48	1	0	0	0	1	0	0.333333	0	0.186538	0	0	0	0	1	0	0	0	0.6	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	0	1
0.56	1	0	0	1	0	0	0.75	0	0	1	0	0	0	0	0	1	0	0.42	0	0	1	0	0.579545	0	0	0	0	1	0	1	0	0	0	1	0	1
0.42	1	0	0	0	1	0	0.5	0	0.286538	0	0	0	0	1	0	0	0	0.533333	0	0	1	0	0.409091	0	0	1	0	0	0	1	0	0	0	1	0	1
0.64	1	0	0	0	1	0	0.416667	0	0.194231	0	0	1	0	0	0	1	0	0.533333	0	0	1	0	0.352273	0	0	1	0	0	0	1	0	0	0	1	0	1
0.46	1	0	0	0	1	0	0.5	0	0.411538	0	0	0	0	1	0	0	0	0.753333	0	0	1	0	0.477273	0	1	0	0	0	0	0	0	0	1	0	0	1
0.36	1	0	0	0	1	0	0.333333	0	0.315385	0	0	0	0	0	0	1	0	0.56	0	0	0	0	0.386364	0	1	0	0	0	0	0	0	0	1	0	0	1
0.4	1	0	0	0	1	0	0.35	0	0.365385	0	0	1	0	0	1	0	0	0.6	0	0	1	0	0.522727	0	0	0	1	0	0	1	0	0	0	1	0	1
0.14	1	0	1	0	0	0	0.25	0	0.330769	0	0	0	0	1	0	0	0	0.533333	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	0	1
0.66	1	0	0	0	1	0	0.25	0	0	1	0	0	1	1	0	0	0	0.32	0	0	1	0	0.522727	0	0	0	1	0	0	1	0	0	0	1	0	1
0.56	0	0	1	0	0	0	0.333333	0	0.373077	0	0	0	0	1	0	0	0	0.6	0	0	0	0	0.409091	0	0	1	0	0	0	1	0	0	0	1	0	1
0.28	1	0	0	0	1	0	0.208333	0	0	1	0	0	1	1	0	0	0	0.453333	0	0	1	0	0.125	0	0	0	1	0	0	1	0	0	0	1	0	1
0.62	1	0	0	1	0	0	0.383333	0	0.255769	0	0	1	0	1	0	0	0	0.493333	0	0	0	0	0.545455	0	0	1	0	0	0.333333	0	0	1	0	0	0	1
0.8	1	0	0	0	1	0	0.541667	0	0	1	0	0	1	1	0	0	0	0.506667	0	0	0	0	0.5	0	1	0	0	0	0	1	0	0	0	1	0	1
0.56	0	0	0	0	1	0	1	0	0.390385	0	0	1	0	0	0	1	0	0.486667	0	0	1	0	0.75	0	0	0	1	0	0.666667	0	0	0	1	0	0	1
0.62	1	0	0	0	1	0	0.75	0	0.463462	0	0	0	0	0	0	1	0	0.533333	0	0	1	0	0.681818	0	0	0	1	0	0	0	0	0	1	0	0	1
0.42	1	0	0	0	1	0	0.583333	0	0.263462	0	0	0	0	1	0	0	0	0.413333	0	0	0	0	0.522727	0	0	1	0	0	0	1	0	0	0	1	0	1
0.78	1	0	0	0	1	0	0.333333	0	0	1	0	1	0	1	0	0	0	0.6	0	0	0	0	0.465909	0	0	0	1	0	0	1	0	0	0	1	0	1
0.72	1	0	0	0	1	0	0.541667	0	0.244231	0	0	0	0	0	0	1	0	0.48	0	0	0	0	0.522727	0	0	1	0	0	0.666667	0	0	1	0	0	0	1
0.2	1	0	0	0	1	0	0.25	0	0	1	0	0	0	1	0	0	0	0.6	0	0	1	0	0.409091	0	0	1	0	0	0	1	0	0	0	1	0	1
0.62	1	0	0	0	1	0	0.416667	0	0	1	0	0	0	1	0	0	0	0.433333	0	0	0	0	0.295455	0	0	0	0	1	0	1	0	0	0	1	0	1
0.38	1	0	0	1	0	0	0.233333	0	0.303846	0	0	0	0	1	0	0	0	0.613333	0	0	0	0	0.295455	0	1	0	0	0	0	0	1	0	0	0	0	1
0.64	1	0	0	0	1	0	0.516667	0	0.251923	0	0	0	0	1	0	0	0	0.333333	0	0	1	0	0.579545	0	0	1	0	0	0	1	0	0	0	1	0	1
0.48	1	0	0	0	1	0	0.4	0	0.228846	0	0	1	0	1	0	0	0	0.64	0	0	1	0	0.409091	0	0	1	0	0	0	0	0	0	0	1	0	1
0.58	1	0	0	0	1	0	0.25	0	0	1	0	0	1	0	1	0	0	0.473333	0	0	1	0	0.454545	0	1	0	0	0	0.333333	0	0	0	0	1	0	1
0.68	0	0	0	0	1	0	0.483333	0	0.401923	0	0	1	0	1	0	0	0	0.306667	0	0	0	0	0.511364	0	0	1	0	0	1	0	1	0	0	0	0	1
0.7	1	0	0	0	1	0	0.5	0	0.336538	0	0	0	0	0	1	0	0	0.346667	0	0	1	0	0.636364	0	0	1	0	0	0	1	0	0	0	1	0	1
0.54	1	0	0	0	1	0	0.333333	0	0	1	0	0	0	0	1	0	0	0.213333	0	0	0	0	0.329545	0	1	0	0	0	0	1	0	0	1	0	0	1
0.48	1	0	0	1	0	0	0.35	0	0	1	0	0	0	1	0	0	0	0.333333	0	0	1	0	0.522727	0	0	0	1	0	0	1	0	0	0	1	0	1
